address,choice.1,choice.2,choice.3,choice.4,choice.5,choice.6,choice.7,choice.8,voting_power,timestamp,author_ipfs_hash,reason
0xe24dc0Bb5754685f62b3B851116B16Bed23AB82b,,,,100,,,,,3097.626415296662,1696644273,bafkreic4ueqxmn3vfu4ngcnb6oncq5e74y2d74n6i7wyjolyorar3ob4fu,""
0xC662f92792085cE6efb7C1546d87A08049821648,1,,,,,,,,0.9730036,1696644852,bafkreieiniqsbjhkewthz4x572jzbyskpvg2kmipgvn2ftsrdipas2j4ru,""
0x4B794F6ECC9E5C8d5C4D6E2B41f0261c50AFcA33,,1,,1,,1,,,8.227162126441465,1696644995,bafkreich75fdupdgaoetbgons3az662sj6up2uk4idoxisiuxxnwuia544,""
0xA8e57C0730AC8227EfA13B9ACbEEDC374cCb0115,1,,,1,,,1,,6.056546839858534,1696645097,bafkreieemea7ju6nxrwu4euosdvpl2fff3vnpups2sxwogvryfxmim6v6u,""
0x24023f7EEda4F68591D63D8d4C6ba25DA40CCF29,1,1,1,,,,,,1960.1360203524648,1696645178,bafkreieohbgmpjjon7wu5b645w3y2rybasayte2fiuc65nobgn3fxr5sse,""
0x5f63C33c985b0E8dd4FC846CAc41423A3875E57b,5,,,,,,,,0.40326486869657474,1696646612,bafkreiem2erf5qz4ntvrjxn6d25gkkca22veref5mmhh2jjppfxofp2w2a,""
0xCd6c27B8B5B468Fe2F630A9e923F90B2068e0219,,,,1,,,,,1.926149663,1696648165,bafkreiabxczqq2vh5qat3gijr2dhjugihn3qyiegc3sb2hive27oidyota,""
0x31fd81cA51859Abf9AC4218A9FbBbbb495861384,1,,,,,,,,24.360141756377672,1696654750,bafkreiemze77w5t4rrxyu2dgp2sbvymdt67d5xiwe5cs3t4ytyg7f5b3su,""
0x86A2a28fab836F38CAa3B108e385d6807364138F,1,1,1,1,1,1,1,1,21.450051940593873,1696657665,bafkreifmf7vh3476a3o7jdfodtyqj7uvzv2loqpjewxdeckk4m2ibnsw7y,""
0x11B8b9a116ff95958183168A0c20aA8c506Ce503,1,1,1,,,,,,52.10416840634128,1696657693,bafkreiaidgn7rgimrqzkikwfscabiwqjiibmgh6n7kwfvavmv2r7ts2rvy,""
0xE16151D8E8B1DAE031D55cFF4BE441147BE1c811,1,1,,1,1,,,,3.4813878859221927,1696657875,bafkreiafngl54uf7hsajmb5cweunygeorjf4irwsbfow32c5duotvjgq3q,""
0x49A5EC7Df5270ad8f9f1F19BCCbfdD40e90d6A74,1,1,1,1,1,1,1,1,0.022042748431809384,1696658337,bafkreielgfabe7dwuk5jjzykrdnu7lwdy47dqhfjrhoej6s3zy2v3iju7i,""
0x251dC7AdC95fF83a71Da02CAe0b29BE591179786,20,20,,20,,,15,,4.285892552488464,1696659230,bafkreiavbdcdxop2adegzbwjcjxpsfahx4ezusrynnhw6vx7bq52pxcvwi,""
0xda595a412C400C8c03F8f8B6745d15119A842f16,,1,,2,,,1,1,3.2897475,1696660096,bafkreicfnqis4nn3exocl7ofqzk3c2npolfoay56iotrw265wtgscgvoxq,""
0x0f3cBAb80c8c1B6fa5C7Aa7E0D331BFa27af55D3,,1,,3,,,2,,126.1269444451502,1696660684,bafkreighyvm6dsujaszt4pdsfhvhf77ioo34jbfshtgb7a3ioyw6xf6c3e,""
0x770b46Cf379592296EE1B2F4d45901C420411871,,,,1,,,,,1.9505789,1696661393,bafkreico7tg75hhlnemzrs6hk34fdpllmsokrounir4hzjniufu4no4mka,""
0xfdc79905818Aa8e0ff637c2627C98B1E8B5A54b5,,,,1,,,,,0.5066264977232,1696661455,bafkreifjytdj6ghu7v4usqqoad66tdg3k36el7vypqr5heiqr3h3dg3hga,""
0xC12CF27A5239639C6b79a96330C8F9C784a464d8,,,,1,,,,,455.65202850045097,1696661963,bafkreigwhab5dienv65jvrdt3d5ryh5e4zhidruh3wadnqdgrqbi5av72i,""
0x894C933C4113fA86a84262F12610d4e8266e9194,1,1,1,1,1,1,1,1,4.731043121506598,1696664388,bafkreif7gqu2r54d26fl5p3dvgc2clx7evnssi2xmolkj3xvxfq6owowhu,""
0xf710af850493eDFb98DDe2E292664E468b84CEa4,,1,1,1,,,,,3.429520840263028,1696666252,bafkreiayt7j55f6t3ws3fipre4yuxauyvfycstkvt7zdmoq2hebfc3vszq,""
0xC41e5E7804Cf89755eCe46F60346280a9a932239,,,,1,,,,,5.402118089386614,1696667388,bafkreibt6tkfehwafedut34hqzvxr6lmojvnzx5s5gi7nhsmwp6ets2qje,""
0x3f8B39907de69bf3636189a0382958d9b2f413F3,1,,,2,2,,,,0.4276354812843338,1696667506,bafkreihmif4p642ceeqwz4jnrbkcx25u747r52bn25j7c5kbxobchstvzm,""
0x9144A2aC2501B488edC8B45213E2723fEc205Eb2,1,,,,,,,,43.94297735998214,1696668540,bafkreiazg2zm2lwbarwdamr2hi4ev6nzaigwlqvofnole2rxksmwg56bte,""
0x20B0E84F57BcDc7bb757EbfB8851CEE4397D97a3,,,,1,,,,,1.933043297,1696671045,bafkreia6tvoljm6ce666zpnyxfrqu5ax7fb62lwl4a44e4snkxrfwlclse,""
0x6a3218CEBfc7FCEF7E264014fa0961725B9E04C5,1,,,,,,,,0.0004305,1696672497,bafkreiezd33exhii4hebu36cl3og2qpjn4rlvifcj6zs6azdmpm35oik3q,""
0x59C9Fdf67a4E2Fbe18C0bC7d58F40f605B05b1A4,2,2,,4,,,3,,17.125682087270903,1696672975,bafkreihodwayqygc5hgtbr3chojganmmxegxvhihskbswuz3yzot4rp4sa,""
0xb384c0e08E563d8293660a9d58AAfd1A6f904Fa9,1,,,,,,,,41777.57418101481,1696673547,bafkreicilt75dffujrvxixgu7xqa3kiip2gfgvqo5jlw3lep5ed22sv5o4,""
0xF06be41Ca39ea5328afBB1b73A9a9A0Fd0EE0CE9,,,,,,,1,,2.8141510220733936,1696677353,bafkreicmipnf3s5bgxi5s3odnhyzxed6jenbt4rm4c5iodzg7hnc2y5yli,""
0x2D52d5dFFD62920B5be424B60D40A02040942E04,,1,1,1,,,,,1.3068715615733328,1696677377,bafkreihj5c44x3k5n4ythq7iw4wlh2sjztdnmqg7bmniidgtw3tryoji4m,""
0xA495c2d6175f99ed94Cc1D89B1b9C181562a525D,,,,1,,,1,,12.867596771753679,1696678196,bafkreicx7odlhanqbamqu3ah2rit22lwo5byzsodhburx6fudtomqppiry,""
0xC68634E88374A3256C9ae6166B65B472E36328b9,1,1,,1,,,,,10.573588473124056,1696678607,bafkreig4hzgoaojlzqq55yrb234f5uxp2dicax4zenxiu6cih6yxh27kdq,""
0x7A7C7cDA51cdCD27C929C363ad7F57efd4295d5a,,,,100,,,,,127.39155603879405,1696678809,bafkreihuburp2ikeuikagnoyzanagitbtddw5twkyljbdirr7ti75gpsrq,""
0x617e4eaE7Baa0773d015f150068af1a873295265,2,,1,,1,,1,,49.78778821788312,1696680296,bafkreigy7xk7uafw2s5hadflzf4zy3nieu2x2yvykhhsdynytxro2dngde,""
0xD017d6CB1c25C7F5cdeaFBd39ff37590B3D8B6A4,10,,,,,,,,0.6929989979615002,1696680383,bafkreiadmlzsc3wstclxcx4si4dlsffpatxvd7rlq4kubqoawxl3orm7mq,""
0xb6a05C09AE091eA13c41caf6C37EdA26cf3260A5,100,,,,,,,,6.622105697834447,1696680797,bafkreicc2lo7fsqtlgdi4k3s6swcmrw4xyxtjfhf7ppxsu57h45zzno7vq,""
0x57e0C799e9Ed85Fe8E226ADCF26A4f6d8ec6cB3B,1,,,,,,,,0.0756003,1696680965,bafkreihyofrlgon2larmr4las5r5x6mmmvtugwlsrxat76c5zdr3q4bfk4,""
0xb5994310fB06e86bdE6Ac95ee2C5d6F6423Ad3ed,4,5,,,,,,,0.46292369902574876,1696682130,bafkreidg2yhxqey7gkwut22na2rzm7pmrvkv422yb4sp45ko3cn4dc26n4,""
0xEBdA9dDC208C24cbFa4F1467355FC2019e5Bebb4,1,1,,,,,,,6.134477612564007,1696682182,bafkreiafrzjg4xlpdlvddynn556gjpklln3ozanaoj7szviyncetlveupe,""
0x6668CD5587103e30952bC54106d4A47Fb478C666,34,,,33,,,33,,114.65795579722213,1696682648,bafkreibg5tn6vwzmuqyjwu3vmhsljrvrjwfd7fl4zldyqaijbvjoiglgru,""
0x6eE8aa739b3d99951d04Ee0F27af95D5115af3AA,50,,,50,,,,,12.821544456690201,1696682677,bafkreifqg5ikwkjry23zlvat3s7aowaueszfzxdzh4kdlxdg2enj4i4zay,""
0x60152B8d07ba7dd5f7c3fF8BBC3c99a4FC44EeFa,80,,,10,,,10,,10062.768573662526,1696682762,bafkreif3u6dlh64jmujz6xbonazxfpfn3z4dosi6lw6u72nywpurymfxgq,""
0xc54E81beef44436Fe276063F4931F7272C06E84E,,,,1,,,,,4187.488161644492,1696683943,bafkreibfqu4qpogkbgkanv7pqyt3vmokws2n5auur3nz6thnfx64bast7i,""
0x0383f13A5d161076E6CC1782a69fdC4e73317e3C,,1,3,3,1,1,1,,0.000587893619271,1696686007,bafkreiei4y2j7pqkycgtzf75jhmpngn6ygf7wc7vylpgyojdesynd2j6pq,""
0xF46f179aD48E5F2a69f35F95040D9AB3A224a321,,,,,1,,,,0.3122630134848845,1696686266,bafkreihcwy5orjwzr2oyxii5utybp6v2incsamrgun65irr7oaglpumcny,""
0x7956500014D3059C199E0Ae58eA9Deb3f4b308d3,1,1,1,,,,,,3.505058807345797,1696687906,bafkreif3wihe22l3derwiet37k755awbeykfymqczkkry2rfx3qe35ud6e,""
0xCaA74dEBEae8b73de8a894E16CEEF7625c69C7fF,,,,1,,,,,42.8843822164198,1696688049,bafkreidjkimd5ygbp7mazpk7uciu4oecptpqv4rchuxbmtibtcpmuenta4,""
0x6656D6c5119d1A05b94A753eB570f2933aBA4971,,,,1,1,,,,4.90045465392318,1696691092,bafkreicbyeqjk7eub2iuxon6aznkpjx6y6epxdgpjhcc5bxbijk4e3avcm,""
0x28BdF6BF2F32C9AfaA79ada3E0968df45F99834A,,,,,,1,2,1,9.22859693323873,1696691157,bafkreib6tc7vltk4smnchp7bvt42lmlsebhjwvxrtez2v2mavnf6u46ghu,""
0x1e09aBfaA453A663DF3eba885F9E14C99bCd5156,,,,1,,,,,35.09490567450377,1696691606,bafkreidta4pf7iyffznrc5wprf3orgskr55ynktwswpdjwvegw2nsurnta,""
0x464Fc41cE560a3Ea79e8b3F2aB46f534f0FF5dA1,1,1,1,1,1,1,1,1,117.86747601366154,1696692858,bafkreie3c5ilfunq5jobdqwfnayjahyho3aasganbl3k7t3qd7os37bczq,""
0x2A558197cB14a95105a2c6b73E7A24036e2A7881,,,,1,,,,,2156.506821705613,1696693386,bafkreicxly4mezvcsrw3nsvpn3uxy5s5udleb5osisqtyqoqscem5afx2u,""
0xC3B784759Ea2840F7769D2825B3082c5aC0b8ED9,1,1,,1,1,,,,8.888429192,1696693537,bafkreicmtwdjt3p5hja4njkxsykdpp2stwhh6s75lwqn4la26sensf5gym,""
0xcad1eD57D20bCe788DE53643415C3291df3B6302,,3,,,,,,,32679.474357262472,1696696291,bafkreiec45cxyu4g7rpwrxf4m72gdwb6iq6ehaiqbbotfo757iucgq5fp4,"Honest person Dotsama OG "
0xD5B699073D395991f23de3dD6AE8b3B0E9B398a9,,,,1,,,,,127.65281822084884,1696698908,bafkreiceuxg647avix5cuysu2oxzmay7k64fd5ikbbklc4y7unblzoaari,""
0x13FBC7D9A504187Ad9002eBEA8ED3b78347A52A7,,,,1,,,,,11453.703105396542,1696699129,bafkreihgydzfq2pm4o7wvz5x32jwodabc2fsur533e6iqqrmnhgpyvttke,""
0xE76f1230c61160206306CB55e524d5843bAD697a,,1,,,,,,,9.86258391384928,1696700185,bafkreidblzir2mkdzkzdl2wu7zg523yd4rcq5d3yxyndqa2kggt3p4yoqm,""
0x35Cb3Ec240eE2127ADA7Ada6ea98e6e1cf8B8810,,1,1,,,,,,0.00042,1696700645,bafkreib6g37eheentykgdvyom77wpiazklag53hhxzs357cn5zxejabusq,""
0x6d76aC1013cf80230e120012D09A41fdBF3a1d88,,,,20,,,,,5.240605947037883,1696702852,bafkreiglx5xkedwydiehicp55wrqg24ey5kyjkzbzlbnzbooe5zrrjrdce,""
0xDB0132c875eA7A00c4a6283da592ae6500205396,1,,,1,,,,,5.888978183748715,1696708606,bafkreieofwuy24nmsb7c27ubraorxxlc5sdpt5k3xkxgzercjx37mezp2q,""
0x6cF91577d51cD2168A0B77DC4CD603F3121D5205,,,,3,,,,,50.78598627377965,1696709425,bafkreiawklctwkhhz2tdgyej5pq2o4mi5kme2lv77vxissynoerrymiusi,""
0xBf9eD5A97f1F6563879F964f830fa750D3ecBed4,,,,,1,,,,5.723939509027135,1696710445,bafkreidusi2rqfbxvgfyxdbrwmzdb3moyejk2jbaagxuadmduttwgwe5ue,""
0x58cb0CD5b50613eb1cb1f016eFB09CfF538a41ab,1,,,,,,,,5.829075489225455,1696710912,bafkreibroi2vbosfwinowbutxvpfv7h4g5ufhtgs635i7zbm7iaeor4idm,""
0x922794B261822E32bFe16f1CdfE3A8950F7D37A2,2,,1,,1,,,,16.200984745522355,1696718277,bafkreia425fgd5cjtgrrfepv534f5mxnwulse2jflfbjuvumklgcsb7pny,""
0x4fabDE849F3D23fB952eC868df6ae0eb97961207,,,,1,,,,,189.7117008574823,1696719473,bafkreidenlk2zuzj47kjkxkrjssncabqjxkaxyogcmi5g4243t2vjscfl4,""
0x6EBcd1bFfb2d6be2Efc3C33f09250A95745B7bb1,,,,1,,,,,233.18528589168585,1696728805,bafkreigxb2ox6jrlk2wf6ufnudtxe3rsalp2vjva3foctjsxb2ylyjpx6a,""
0xecEEeCbFc20d7eB55cDebdbC0Ac17bbd56654ea8,,1,,,,,,,4.984180332853284,1696731423,bafkreibnv5ngv2l6loilszgtoeoqruc5hip5mpmxlqhhj4zejiojlbmc5q,""
0x8E881F9175A77749Caeef33800a7F58f61D2F43B,,,,1,,,1,,26.000524777770714,1696734133,bafkreiayliykad6hjv6znbm5l73agjmuqrwvqghbmyfh53xutfejjj56uq,""
0x8973B1a90aDf0CEd3dbE26deAdd5A176ECb548f4,1,,,,,,,,0.7217879321447043,1696740713,bafkreickk5foo3t3bbpdqvthac3oikruveabjpzeg3ahvjx6vajddm235e,""
0xCe37974Df91bb61Db5451047ff01bD7C06B57615,,1,,,,,,,1.99,1696742726,bafkreifz6ppitzil4xlxb6vakgwy6lqevqiu3lzeq7wwh7qeafzwstxrb4,""
0x2447276a31A122860e87aCFd7bE6e3437905bC63,,,,1,,,,,1.1240606217236897,1696743952,bafkreihzi5mcudp66s4jzz64shx5mbuhrt5nugi36hzd7fizviojkxu4ri,""
0x9aCa453f0d851732B2B4318aC4B543901eb3DD2e,1,,,,,,,,0.9181542425,1696748245,bafkreiazmmt2t23fj2bdrhc4j7z2pqqk27leahhumexjbr6ibe6daoajo4,""
0x5195b60de553F6B65160caFf4e1F55Dcb9f18D53,,1,,,,,,,0.00042,1696748803,bafkreifrokuqmnqhc64ijqqwqqeaciqlm3fdos5xtskafvbdktymnwnyne,""
0x98B68395b3c01265095B954eb8b46bFaf4720241,,,1,1,,,,,0.8442004825,1696751853,bafkreihx4ge2evtzqxd5vm3na6axtrvwuon4zc6slf5ns2p2dkqdfwnzfy,""
0xfd81669833ec5E1ea7af7307560550546864a709,,,,,,1,,,0.889245965,1696754770,bafkreiaxu7p3qnvwjllj32q2bneub3nppso75jjjlz2a57t724o2xyts5e,""
0x386f55fddBADf4920cc35920902215fE7Ce94808,,,,1,,,,,3.0313746437971876,1696757767,bafkreiczbarl752fvgb5zpg3wod5ulsy3vv6f5n5o6thmjaj6w26ik74kq,""
0x24878Dc8aedEAF05c7097bBFe65a97c2fC13d15e,,,,50,,,50,,11.081215160619958,1696761609,bafkreih7fgkf24fa6bxsbe2ucvws5a3kkdysnge55chykam73dyfpurjjm,""
0x64154CE860a91AB6B58c7bA50a62570666f7DDA1,2,1,1,2,1,1,1,1,1.8330995019466665,1696762603,bafkreigtnawzkcbdvfxzjj4e6pup4acfd2r3ffb2ilj37sj53kaw42ju3m,""
0x017F5E11F9968E064f481856e7Ae0bd6A57a245D,1,1,,,,,,,0.4178420607693026,1696766151,bafkreieiaalssk4zajjpgpyyrh3nblysacitjdjqhks626huuynmvdy7de,""
0xA57A0f70E226a9CfC07bb89Bc3900A399503932F,1,1,1,1,1,1,1,1,6.011716029261199,1696766417,bafkreihykbawvqz5ijcgwdqqt5mmj4mdh3fdxbdn3w5z5sstwb7a77wlte,""
0x288cbaf68b9Fc93eA821366ff0c26e1964B354AA,10,5,10,5,10,5,10,5,6.847967759531516,1696768603,bafkreifi3mpwy2dzvk2i4ioenijrcgamulbi7lkh3yrqvf4pka6kupqu2e,""
0xdD65C5E9d1D4124A4730A9BaD9BA5784F9B1d1EC,2,,,,,,,,194.95460895583835,1696770127,bafkreih5dwowgmdf6wbgryicz7ayklon6qlbkgdhv3rumcbueqg2pnc4nm,""
0x8A04d8bBE42240f2512703f2d55a5edEB25D4948,1,1,1,1,1,1,1,1,56.996060701252716,1696771071,bafkreibjjvacdh2y4g3fr6ptgv72my2uzdc4tsahipl72mtq27xggpqvca,""
0x63c98C683D706356463e5C91701f67396b3475C4,,,,1,,,,,0.624572847046416,1696772203,bafkreia4xjncw3vavw5efvnlhzsj5lmn3nzy6wrheezzd7t52teueoi3xu,""
0xBE3C90D34b757587C62852DCd57f7c8E1bc5547C,,,,1,,,,,5.527061499759785,1696775007,bafkreif4phdmlkhcg7s5jcogox7mmlcxcgdn7vbxxybfxswiyxrd3mrmcq,""
0xAc5d145E99CC5A92500d9Acb753A9Ac28d7537Cb,1,3,1,1,1,1,2,2,359.7994972973626,1696775307,bafkreidduhrprpplrt6fx4ollmbop4g5xuztrxklucnnx2lhdtl6bqmizy,""
0x45b61fd52C567001111E004371cc3e7559ED569F,1,2,1,1,1,1,1,,0.4612360509106005,1696779457,bafkreieuiefaxleohcfg6ggyad4wf7ww2jtytsrxhzmkuch4axpipmy5fe,""
0x148B189c83fADd0AE8f1B354254c658a73504A53,,,,1,,,,,26190.86138352056,1696780682,bafkreigur5zlmctfsrku3hzwvnrku3rvyu5zizjl4o5wsabn3ipvrqmpcy,""
0x2E4a9631e77247A8Bdc93F6F03d42fB5f9BAdF4e,,1,,,,,,,5747.597677827239,1696780939,bafkreig2ryheon7y6l4wtflqz7rkfvmnuef5jiqn3zfy7d5qrl67fibxze,""
0x8bdf0Ce4097fB637Cab07d35d77D2CC297534D92,,,,,1,,8,1,3.6327075080419116,1696786820,bafkreifaehjrvx6x3d534urxjfl5uxxd4se3hdpdd5nwxbqotr24aw32ga,""
0x298aD7543E92cA3D684A8AdC7ec9Dc6A130F23c7,,,,100,,,,,223.82115465946845,1696786859,bafkreidpnqhu5konar622ijrtbkuxz7wom6veqdcedovqnpwf2tqlxuo7q,""
0xD000C21e4aEA71C5c8EB22900eC6571189c49600,,,,,,,1,,7.298789980264016,1696787018,bafkreigpai3vfhd36keqdnc5ckkarwvl4safsgilu6b47y7paq6p45iwya,""
0x3a16003b946A51Ee144CBcfca1a2e4cd21b43e3b,,,,6,,,,,6.522258447513569,1696788393,bafkreig465t3sp7no6fuwg2ya6mne34bddbi32nh7z5jgpvz4gxr5ty43y,""
0xCAEA8c90A46aD6fF9ecaD354249FFbDb19534b49,1,1,1,,1,,,,5,1696790807,bafkreidx36tpc7frkl2qhs5qaaa7s6jr224kexjl54bfuwilyqk3mqvboq,""
0x14Af1478455c4581ea8C0e005DD55Db79fAd2531,1,1,,,,,1,,151.81309557603015,1696792626,bafkreidx2rx4ug6hutlocwhjfrkzau7z5wkyvkutrshpe44dfb7yg7m6oe,""
0x84cc303c791c41088F207693BB43aB75C0f601E5,1,,,,,,,,0.00052014774504,1696793806,bafkreiddnuvhf7mctripp6wzja5oa4ipwm5hhfahzha62ptbz3imn77vl4,""
0xa77CE92A601D504a6D64af843EB5a3994616969c,6,,,4,,,,,114.82595754998724,1696797162,bafkreifwo6txj4fecmyqmsmg3f3c5t2p2pk2auzqryn57ueb2xcvgjzudi,""
0x2c943a11E66Bd84306b7fBDA6b2184f097f2c4aC,1,,,,,,,,95.0278669733395,1696799337,bafkreibbr6uyenagip4hyi4h5wzxpijtzwxrrrhpa67h572uxg3vkqxuyi,""
0xc7BCE9c167F8609327d3b8B62Aaf7A260c1F47cc,,,,1,,,,,24.006851118079176,1696802449,bafkreigbgz2e3kzjwdmbb5abyf6d6c4nhyhabnlwui37niuu5wrv4eg4le,""
0xA844D6F7020a91e1b9Ef8Eff05aABD41999FCA2F,,1,,1,1,,,,62.63740898031258,1696833020,bafkreiflk5hmwilelnhidddoj4tlrvusm6b6rvzj4swk7stpbp5jgbr2ii,""
0xF2547f1F75fc749e7959581e414DfACc53449077,,1,,,,,,,140548.6078075861,1696836512,bafkreicslc2uxslk52nka6ymlngipyrn27jmkxwokrayajaatkkw5jnvwa,""
0xF6cfcC755B18Ef51457aC04C892f4486655DE3bD,,,,,,,1,,3,1696836638,bafkreihmjhhhgpttn3gsq722ml2byuvjflvtqz4gr3oshinocrfhoijwia,""
0x8fCa282ff0b3624Df6e84Ba24a297186021BeDc8,1,,,,,,,,52376.72684009519,1696838313,bafkreif3mmdsksmwqy3rquzkr5lfbfffsqhozstywhynqixafj6kuin4ja,""
0x2e2c78A4f76C6cf8Fb879323DC4Ee7b918ACbcDC,1,,,,,,,,3561.1315733298616,1696843477,bafkreibvxqvlzqkcpq7evga2fz3fxshjtaeolmifhnjmubt6vkj73mklmy,""
0x0A65D9bF28A81fcB8bADE1dE83F671Ea54033bA4,1,,,,,,,,5571.84649596472,1696843525,bafkreifesrl7nkhnewq56cudrrmxjh5utiihi2klq6j57vjkz43skco6q4,""
0xf3f9b58159DB5ECd92E6301C94a0857Fda5A1aC2,,1,,,,,,,1130982.78434899,1696848864,bafkreiczbg7bbo2dqrddenvuasr3ltnqbu42gwz66hotrovmrrjq4lh3se,""
0x4569B66552Aa49440806f83Af65A9b71da7Eb0de,,1,,,,1,,,8.324541784150622,1696850208,bafkreie6hoggqt2ahpbpxjygkuasnpugnurloqpulg5ngzpx3viaijjuri,""
0xE9039957c04aA1eFd045110F14D4E18B389F37b3,1,,,,,,,,50033.40196344105,1696850404,bafkreigcokly4ri5glquy6ispi7otxg2jx25ttjbynyrxvfhxpwtyzoqdu,""
0x91bCEb9D7f104Ed2023687bE40D2d50833e05b16,100,,,,,,,,14718.618798186644,1696850647,bafkreifdfxj73yenoc4brhfa2kq7g3gdu7k73bftovk57xp4ndcn3hoeoq,""
0x3cd4C2f4E3656d9a4a043DFa8d546A09Bdb55807,100,,,,,,,,21253.529775958275,1696850729,bafkreia7jlj2izocqfnzs7tq27al2mkj52vsmud2rs53hh75vk2ghjl6si,""
0x10023fA70Ed528E4F28915bf210f6e87b057c08E,,,,,,,1,,19844.689668043346,1696850966,bafkreiawoy2ehl6f4xppppqncnui5o5uze6wh4tgrsl6z44hibehqacbse,""
0x46b4b637D5C3a7924Aca4932B2546BB5f77aE07b,,,,,,,1,,45003.406261814176,1696850995,bafkreihdyydf4lhhznjhgmyubrxb64wirqhhjqtguoyj7a4ickfcl7uzhe,""
0x6aD8eFab6f70276cEB77EB04C38Bd59eC2c92F64,,,,,,,1,,169956.5759291855,1696851053,bafkreifzuuvo7nomdvbuztex5nxyf3rf654d7k3vg3zqqzi35ck4i6tije,""
0x4DeEc6b68b3090Fc7a7E7a494fC8fa65080C75E8,,4999999999,,,,,,,17664.325360874373,1696855794,bafkreihid4fcv64hivg4nqq3s6ydfznnyzqxrcellgowcq22g3bojekdnm,""
0xA2c0905a8a1E66CC1633D2031ee21B18D4A42fA6,,1,,,,,,,5.971300312570394,1696862670,bafkreibtiiwsi2ff5gr7jrgatxveckqtg6e3z6l54pwa2fdkm26rlw2qhy,""
0x3580D594A76412cfc1cf905aC42112803eb5c777,,1,,,,,,,5.384923754784199,1696862954,bafkreif6fkayoqaorwnqcti4xuz62xf7vob5eqval2hzkupqrv5yf6c5rm,""
0x5E4E0dF4cFa151d7c067C9A9Ed76cc7A76E9E05D,,242,,,,,,725,40018.61334548336,1696863329,bafkreigc3cfjljpejtvzpsb536alwyackc3tccbsgffmlktzsbqqftrnkq,""
0xE9492D79176B6266BDdf6b057ed88Ff0e44AbF4d,100,,,,,,,,16883.367073298617,1696863402,bafkreih6midf6wu6fjdtugheaokrgcy3veuylx6ypasfxpol72bip5xxhu,""
0x874bD3671Ace43b4b1f965ac69AC5c53Bc270487,100,,,,,,,,42553.81897190415,1696863437,bafkreibtwplmbrk25xuugimursuqbkcdxtubza4j5d5x5b5tjwfvn7mlp4,""
